source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,energy_rel_eV,gap_to_previous_Ha,gap_to_previous_eV,dipole_D,dipole_x_D,dipole_y_D,dipole_z_D,multiplicity,s2,leading_configuration,leading_ci_coefficient,second_configuration,second_ci_coefficient,charge_Li,charge_F,natural_occupation_summary,notes
new_runs/single_points_properties/outputs/lif_sp_R_5_65.out,single_points_properties,single_point,normal,5.650000,2,-106.770955225400,5.78713941,0.011349270500,0.30882938,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.65279040,11100000000000000000000000000|11010000000000000000000000000,0.65279040,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.650000,3,-106.770104432000,5.81029068,0.000850806400,0.02315162,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_65.out,single_points_properties,single_point,normal,5.650000,3,-106.770104419800,5.81029101,0.000850805600,0.02315160,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.63909460,11010000000000000000000000000|11100000000000000000000000000,-0.63909460,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_70.out,single_points_properties,single_point,normal,5.700000,1,-106.781429719700,5.50211390,,,25.39228800,0.00000000,0.00000000,-25.39228800,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.95843020,11100000000000000000000000000|11010000000000000000000000000,-0.14424670,0.92022400,-0.92022400,2.0000 2.0000 2.0000 1.9832 1.9832,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_70.out,single_points_properties,single_point,normal,5.700000,2,-106.770921719500,5.78805115,0.010508000200,0.28593725,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.65338570,11100000000000000000000000000|11010000000000000000000000000,-0.65338570,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_70.out,single_points_properties,single_point,normal,5.700000,3,-106.770088472800,5.81072495,0.000833246700,0.02267380,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.63829930,11010000000000000000000000000|11100000000000000000000000000,0.63829930,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,5.750000,1,-106.780573329500,5.52541747,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.750000,1,-106.780573325700,5.52541757,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_75.out,single_points_properties,single_point,normal,5.750000,1,-106.780573329900,5.52541745,,,25.50051600,0.00000000,0.00000000,-25.50051600,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.95611720,11100000000000000000000000000|11010000000000000000000000000,0.15103510,0.91605100,-0.91605100,2.0000 2.0000 2.0000 1.9831 1.9831,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,5.750000,2,-106.770888671500,5.78895044,0.009684658000,0.26353297,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.750000,2,-106.770888660000,5.78895075,0.009684665700,0.26353318,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_75.out,single_points_properties,single_point,normal,5.750000,2,-106.770888670700,5.78895046,0.009684659200,0.26353300,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.65396450,11100000000000000000000000000|11010000000000000000000000000,0.65396450,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,5.750000,3,-106.770069115300,5.81125170,0.000819556200,0.02230126,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.750000,3,-106.770069104500,5.81125199,0.000819555500,0.02230124,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_75.out,single_points_properties,single_point,normal,5.750000,3,-106.770069114600,5.81125171,0.000819556100,0.02230126,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.63724210,11010000000000000000000000000|11100000000000000000000000000,-0.63724210,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_80.out,single_points_properties,single_point,normal,5.800000,1,-106.779735367800,5.54821957,,,25.57910600,0.00000000,0.00000000,-25.57910600,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.95331160,11100000000000000000000000000|11010000000000000000000000000,-0.15883290,0.91086200,-0.91086200,2.0000 2.0000 2.0000 1.9830 1.9830,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_80.out,single_points_properties,single_point,normal,5.800000,2,-106.770856110300,5.78983647,0.008879257500,0.24161691,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.65450320,11100000000000000000000000000|11010000000000000000000000000,0.65450320,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_80.out,single_points_properties,single_point,normal,5.800000,3,-106.770046016100,5.81188026,0.000810094200,0.02204379,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.63583270,11010000000000000000000000000|11100000000000000000000000000,-0.63583270,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.850000,1,-106.778916050000,5.57051434,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_85.out,single_points_properties,single_point,normal,5.850000,1,-106.778916046100,5.57051444,,,25.61938100,0.00000000,0.00000000,-25.61938100,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.94985420,11010000000000000000000000000|11100000000000000000000000000,0.16785040,0.90435700,-0.90435700,2.0000 2.0000 2.0000 1.9829 1.9829,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.850000,2,-106.770824095900,5.79070763,0.008091954100,0.22019329,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_85.out,single_points_properties,single_point,normal,5.850000,2,-106.770824080500,5.79070805,0.008091965600,0.22019360,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,-0.65505030,11010000000000000000000000000|11100000000000000000000000000,0.65505030,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.850000,3,-106.770018746900,5.81262229,0.000805349000,0.02191466,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_85.out,single_points_properties,single_point,normal,5.850000,3,-106.770018732600,5.81262268,0.000805347900,0.02191463,,,,,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,-0.63400920,11100000000000000000000000000|11010000000000000000000000000,-0.63400920,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_90.out,single_points_properties,single_point,normal,5.900000,1,-106.778115801600,5.59229021,,,25.60930200,0.00000000,0.00000000,-25.60930200,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.94554090,11100000000000000000000000000|11010000000000000000000000000,0.17838150,0.89614300,-0.89614300,2.0000 2.0000 2.0000 1.9827 1.9827,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_90.out,single_points_properties,single_point,normal,5.900000,2,-106.770792705300,5.79156181,0.007323096300,0.19927160,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.65558210,11100000000000000000000000000|11010000000000000000000000000,0.65558210,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_5_90.out,single_points_properties,single_point,normal,5.900000,3,-106.769986677200,5.81349495,0.000806028100,0.02193314,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.63161610,11010000000000000000000000000|11100000000000000000000000000,0.63161610,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.950000,1,-106.777335322800,5.61352812,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,1,-106.777335329000,5.61352795,,,25.53193000,0.00000000,0.00000000,-25.53193000,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.94007710,11100000000000000000000000000|11010000000000000000000000000,0.19081020,0.88567300,-0.88567300,2.0000 2.0000 2.0000 1.9825 1.9825,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.950000,2,-106.770761970500,5.79239814,0.006573352300,0.17887003,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,2,-106.770761985800,5.79239773,0.006573343200,0.17886978,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.65611820,11100000000000000000000000000|11010000000000000000000000000,-0.65611820,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,5.950000,3,-106.769948860200,5.81452400,0.000813110300,0.02212586,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,5.81452362,0.000813111500,0.02212589,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.62847160,11010000000000000000000000000|11100000000000000000000000000,0.62847160,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.000000,1,-106.776575742100,5.63419736,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,5.63419738,,,25.36298300,0.00000000,0.00000000,-25.36298300,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.93302490,11100000000000000000000000000|11010000000000000000000000000,0.20561060,0.87213600,-0.87213600,2.0000 2.0000 2.0000 1.9823 1.9823,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.000000,2,-106.770731965900,5.79321461,0.005843776200,0.15901725,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,5.79321470,0.005843778600,0.15901732,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.65662090,11100000000000000000000000000|11010000000000000000000000000,0.65662090,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.000000,3,-106.769903984000,5.81574515,0.000827981900,0.02253054,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,5.81574522,0.000827981600,0.02253053,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.62425890,11010000000000000000000000000|11100000000000000000000000000,-0.62425890,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.050000,1,-106.775838762400,5.65425160,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,5.65425158,,,25.06726100,0.00000000,0.00000000,-25.06726100,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.92374990,11010000000000000000000000000|11100000000000000000000000000,0.22342720,0.85439300,-0.85439300,2.0000 2.0000 2.0000 1.9820 1.9820,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.050000,2,-106.770702704000,5.79401087,0.005136058400,0.13975927,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,5.79401084,0.005136058200,0.13975926,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.65710360,11100000000000000000000000000|11010000000000000000000000000,-0.65710360,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.050000,3,-106.769850091400,5.81721164,0.000852612600,0.02320077,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,5.81721161,0.000852612600,0.02320077,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.61856980,11010000000000000000000000000|11100000000000000000000000000,-0.61856980,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,5.67362012,,,24.59339800,0.00000000,0.00000000,-24.59339800,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.91129370,11010000000000000000000000000|11100000000000000000000000000,-0.24507640,0.83078100,-0.83078100,2.0000 2.0000 2.0000 1.9816 1.9816,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,5.79478528,0.004452737500,0.12116516,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.65759090,11100000000000000000000000000|11010000000000000000000000000,-0.65759090,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,5.81899908,0.000889840500,0.02421379,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.61077110,11010000000000000000000000000|11100000000000000000000000000,-0.61077110,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.150000,1,-106.774444264200,5.69219783,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.150000,2,-106.770646608300,5.79553731,0.003797655900,0.10333948,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.150000,3,-106.769702821300,5.82121906,0.000943787000,0.02568175,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_20.out,single_points_properties,single_point,normal,6.200000,1,-106.773796354900,5.70982834,,,22.78342800,0.00000000,0.00000000,-22.78342800,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.87040910,11100000000000000000000000000|11010000000000000000000000000,0.30410510,0.75557800,-0.75557800,2.0000 2.0000 2.0000 1.9808 1.9808,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_6_20.out,single_points_properties,single_point,normal,6.200000,2,-106.770619847700,5.79626550,0.003176507200,0.08643716,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.65849170,11100000000000000000000000000|11010000000000000000000000000,-0.65849170,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_6_20.out,single_points_properties,single_point,normal,6.200000,3,-106.769599412900,5.82403295,0.001020434800,0.02776745,,,,,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.58457380,11010000000000000000000000000|11100000000000000000000000000,0.58457380,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.250000,1,-106.773191502900,5.72628720,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.250000,1,-106.773191500000,5.72628728,,,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.250000,2,-106.770593960500,5.79696993,0.002597542400,0.07068273,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.250000,2,-106.770593954500,5.79697009,0.002597545500,0.07068281,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.250000,3,-106.769465688000,5.82767179,0.001128272500,0.03070186,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.250000,3,-106.769465683400,5.82767191,0.001128271100,0.03070182,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.350000,1,-106.772157322000,5.75442870,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.350000,2,-106.770544879000,5.79830551,0.001612443000,0.04387681,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.350000,3,-106.769060066800,5.83870930,0.001484812200,0.04040380,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.450000,1,-106.771428920400,5.77424951,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.450000,2,-106.770499482900,5.79954080,0.000929437500,0.02529128,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.450000,3,-106.768397047800,5.85675097,0.002102435100,0.05721017,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.500000,1,-106.771180934200,5.78099756,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_50.out,single_points_properties,single_point,normal,6.500000,1,-106.771180928700,5.78099771,,,7.12997100,0.00000000,0.00000000,-7.12997100,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.57544320,11100000000000000000000000000|11010000000000000000000000000,0.57544320,0.22076100,-0.22076100,2.0000 2.0000 2.0000 1.9890 1.9890,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.500000,2,-106.770478175600,5.80012060,0.000702758600,0.01912304,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_50.out,single_points_properties,single_point,normal,6.500000,2,-106.770478169200,5.80012077,0.000702759500,0.01912306,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,0.66093780,11010000000000000000000000000|11100000000000000000000000000,-0.66093780,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.500000,3,-106.767966917200,5.86845542,0.002511258400,0.06833482,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_6_50.out,single_points_properties,single_point,normal,6.500000,3,-106.767966914100,5.86845550,0.002511255100,0.06833473,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.86219440,11010000000000000000000000000|11100000000000000000000000000,0.32567320,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.550000,1,-106.770994167300,5.78607975,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.550000,2,-106.770457774500,5.80067574,0.000536392800,0.01459599,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.550000,3,-106.767486970000,5.88151545,0.002970804500,0.08083971,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.650000,1,-106.770745574900,5.79284429,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.650000,2,-106.770419687000,5.80171215,0.000325887900,0.00886786,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.650000,3,-106.766435502000,5.91012735,0.003984185000,0.10841520,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.750000,1,-106.770594207200,5.79696322,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.750000,1,-106.770594204500,5.79696329,,,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.750000,2,-106.770385107900,5.80265310,0.000209099300,0.00568988,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.750000,2,-106.770385105100,5.80265317,0.000209099400,0.00568988,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,6.750000,3,-106.765329760800,5.94021610,0.005055347100,0.13756300,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.750000,3,-106.765329760000,5.94021612,0.005055345100,0.13756295,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.850000,1,-106.770493936200,5.79969173,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.850000,2,-106.770353875600,5.80350297,0.000140060600,0.00381124,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.850000,3,-106.764214074700,5.97057547,0.006139800900,0.16707249,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.950000,1,-106.770422672600,5.80163091,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.950000,2,-106.770325809900,5.80426668,0.000096862700,0.00263577,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,6.950000,3,-106.763108751000,6.00065286,0.007217058900,0.19638618,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.000000,1,-106.770394208700,5.80240545,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_00.out,single_points_properties,single_point,normal,7.000000,1,-106.770394208100,5.80240547,,,0.39717600,0.00000000,0.00000000,-0.39717600,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.65941680,11100000000000000000000000000|11010000000000000000000000000,0.65941680,0.01093800,-0.01093800,2.0000 2.0000 2.0000 1.9987 1.9987,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.000000,2,-106.770312900200,5.80461797,0.000081308500,0.00221252,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_00.out,single_points_properties,single_point,normal,7.000000,2,-106.770312899600,5.80461799,0.000081308500,0.00221252,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,0.66418110,11010000000000000000000000000|11100000000000000000000000000,-0.66418110,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.000000,3,-106.762563136500,6.01549978,0.007749763700,0.21088181,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_00.out,single_points_properties,single_point,normal,7.000000,3,-106.762563136200,6.01549979,0.007749763400,0.21088181,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.98011570,11100000000000000000000000000|11010000000000000000000000000,-0.08022490,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.050000,1,-106.770369302500,5.80308319,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.050000,2,-106.770300697600,5.80495002,0.000068604900,0.00186683,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.050000,3,-106.762023147100,6.03019364,0.008277550500,0.22524362,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.150000,1,-106.770327796900,5.80421261,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.150000,2,-106.770278315800,5.80555906,0.000049481100,0.00134645,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.150000,3,-106.760961583200,6.05908027,0.009316732600,0.25352121,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.250000,1,-106.770294633500,5.80511503,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.250000,1,-106.770294635800,5.80511497,,,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.250000,2,-106.770258440600,5.80609989,0.000036192900,0.00098486,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.250000,2,-106.770258442900,5.80609983,0.000036192900,0.00098486,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.250000,3,-106.759925927500,6.08726190,0.010332513100,0.28116200,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.250000,3,-106.759925926200,6.08726193,0.010332516700,0.28116210,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.350000,1,-106.770267615200,5.80585024,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.350000,2,-106.770240842600,5.80657876,0.000026772600,0.00072852,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.350000,3,-106.758916784900,6.11472207,0.011324057700,0.30814331,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.450000,1,-106.770245279100,5.80645803,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.450000,2,-106.770225293800,5.80700186,0.000019985300,0.00054383,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.450000,3,-106.757934078100,6.14146288,0.012291215700,0.33446102,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.500000,1,-106.770235526400,5.80672342,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,1,-106.770235531000,5.80672329,,,0.04897200,0.00000000,0.00000000,-0.04897200,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,-0.66585180,11010000000000000000000000000|11100000000000000000000000000,-0.66585180,0.00156100,-0.00156100,2.0000 2.0000 2.0000 1.9992 1.9992,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.500000,2,-106.770218203500,5.80719480,0.000017322900,0.00047138,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,5.80719468,0.000017323000,0.00047138,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.66663670,11100000000000000000000000000|11010000000000000000000000000,0.66663670,,,,ci_eigenvector
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.500000,3,-106.757452507100,6.15456709,0.012765696400,0.34737230,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,3,-106.757452507100,6.15456709,0.012765700900,0.34737242,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.98590650,,,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.550000,1,-106.770226608200,5.80696610,,,,,,,,,,,,,,,,surface_scan
